Source,Target,Type,Id,Label,Weight
difficulty swallowing,lung infection,Undirected,62277,,1
difficulty swallowing,shoulder pain,Undirected,62278,,1
difficulty swallowing,limited mobility,Undirected,62279,,1
difficulty swallowing,unsteady gait,Undirected,62280,,5
difficulty swallowing,throat pain,Undirected,62281,,5
difficulty swallowing,visual disturbances,Undirected,62282,,1
difficulty swallowing,diplopia,Undirected,62283,,7
difficulty swallowing,dysphagia,Undirected,62284,,21
difficulty swallowing,flat nails,Undirected,62285,,1
difficulty swallowing,snoring,Undirected,62286,,2
difficulty swallowing,speech disorder,Undirected,62287,,5
difficulty swallowing,slow swallowing of food,Undirected,62288,,1
difficulty swallowing,male sexual dysfunction,Undirected,62289,,1
difficulty swallowing,splenomegaly,Undirected,62290,,1
difficulty swallowing,increased intracranial pressure,Undirected,62291,,2
difficulty swallowing,urinary frequency,Undirected,62292,,1
difficulty swallowing,toes,Undirected,62293,,2
difficulty swallowing,vascular malformations,Undirected,62294,,1
difficulty swallowing,history of trauma,Undirected,62295,,1
difficulty swallowing,hemianopia,Undirected,62296,,1
difficulty swallowing,increased pain,Undirected,62297,,1
difficulty swallowing,pain behind the sternum,Undirected,62298,,6
difficulty swallowing,regurgitation,Undirected,62299,,1
difficulty swallowing,vulvar itching,Undirected,62300,,1
difficulty swallowing,vulvar pain,Undirected,62301,,1
difficulty swallowing,difficulty urinating,Undirected,62302,,3
difficulty swallowing,hiccups,Undirected,62303,,1
difficulty swallowing,heartburn,Undirected,62304,,3
difficulty swallowing,herpes,Undirected,62305,,1
difficulty swallowing,poisoning,Undirected,62306,,1
difficulty swallowing,upper gastrointestinal bleeding,Undirected,62307,,3
difficulty swallowing,tongue pain,Undirected,62308,,1
difficulty swallowing,persistent pain,Undirected,62309,,1
difficulty swallowing,hematemesis,Undirected,62310,,2
difficulty swallowing,malnutrition,Undirected,62311,,1
difficulty swallowing,feet,Undirected,62312,,1
difficulty swallowing,involuntary movements,Undirected,62313,,1
difficulty swallowing,eyelid spasm,Undirected,62314,,1
difficulty swallowing,odynophagia,Undirected,62315,,4
difficulty swallowing,retrosternal pain,Undirected,62316,,8
difficulty swallowing,melena,Undirected,62317,,3
difficulty swallowing,esophagus,Undirected,62318,,4
difficulty swallowing,esophageal lumen obstruction,Undirected,62319,,4
difficulty swallowing,esophageal ulcer,Undirected,62320,,1
difficulty swallowing,limb weakness,Undirected,62321,,4
difficulty swallowing,limping,Undirected,62322,,2
difficulty swallowing,subcutaneous emphysema,Undirected,62323,,2
difficulty swallowing,elevated serum alpha-fetoprotein,Undirected,62324,,1
difficulty swallowing,reduced exercise tolerance,Undirected,62325,,1
difficulty swallowing,neck pain,Undirected,62326,,3
difficulty swallowing,pain upon swallowing,Undirected,62327,,8
difficulty swallowing,migraine,Undirected,62328,,1
difficulty swallowing,irregular fever,Undirected,62329,,1
difficulty swallowing,limb numbness,Undirected,62330,,4
difficulty swallowing,memory decline,Undirected,62331,,2
difficulty swallowing,goiter,Undirected,62332,,2
difficulty swallowing,stupor,Undirected,62333,,1
difficulty swallowing,painless lump,Undirected,62334,,1
difficulty swallowing,yellow tongue coating,Undirected,62335,,1
difficulty swallowing,lack of concentration,Undirected,62336,,1
difficulty swallowing,lying down,Undirected,62337,,1
difficulty swallowing,swollen lymph nodes,Undirected,62338,,1
difficulty swallowing,short neck,Undirected,62339,,1
difficulty swallowing,palate,Undirected,62340,,1
difficulty swallowing,hardening,Undirected,62341,,1
difficulty swallowing,upper airway collapse during inspiration,Undirected,62342,,1
difficulty swallowing,dysarthria,Undirected,62343,,2
difficulty swallowing,runny nose,Undirected,62344,,1
difficulty swallowing,hoarse voice,Undirected,62345,,2
difficulty swallowing,strabismus,Undirected,62346,,2
difficulty swallowing,muscle soreness,Undirected,62347,,1
difficulty swallowing,pharyngalgia,Undirected,62348,,1
difficulty swallowing,hypothyroidism,Undirected,62349,,1
difficulty swallowing,disturbance of consciousness,Undirected,62350,,3
difficulty swallowing,hematochezia,Undirected,62351,,1
difficulty swallowing,hydrocephalus,Undirected,62352,,1
difficulty swallowing,poor sleep,Undirected,62353,,1
difficulty swallowing,eyelid swelling,Undirected,62354,,1
difficulty swallowing,flank swelling,Undirected,62355,,1
difficulty swallowing,unstable gait,Undirected,62356,,2
difficulty swallowing,excessive sweating,Undirected,62357,,1
difficulty swallowing,swallowing disorder,Undirected,62358,,3
difficulty swallowing,esophageal stricture,Undirected,62359,,1
difficulty swallowing,pelvicalyceal dilatation,Undirected,62360,,1
difficulty swallowing,paralysis of limbs,Undirected,62361,,1
difficulty swallowing,heat intolerance,Undirected,62362,,3
difficulty swallowing,hypertrophic scars,Undirected,62363,,1
difficulty swallowing,pharyngeal reflex,Undirected,62364,,1
difficulty swallowing,polyps,Undirected,62365,,1
difficulty swallowing,halitosis,Undirected,62366,,3
difficulty swallowing,thoracolumbar spine injury,Undirected,62367,,2
difficulty swallowing,sensory impairment,Undirected,62368,,1
difficulty swallowing,pulmonary infection,Undirected,62369,,1
difficulty swallowing,mediastinal lesions,Undirected,62370,,1
difficulty swallowing,inability to move the eyeball voluntarily,Undirected,62371,,1
difficulty swallowing,itching in the urethra,Undirected,62372,,1
difficulty swallowing,lymph node enlargement,Undirected,62373,,2
difficulty swallowing,steatorrhea,Undirected,62374,,1
difficulty swallowing,subm,Undirected,62375,,1
difficulty swallowing,menstrual irregularities,Undirected,62376,,1
difficulty swallowing,thyroid enlargement,Undirected,62377,,6
difficulty swallowing,gastrointestinal distension,Undirected,62378,,1
difficulty swallowing,symmetrical muscle weakness,Undirected,62379,,1
difficulty swallowing,hyperactive tendon reflexes,Undirected,62380,,1
difficulty swallowing,paraplegia,Undirected,62381,,1
difficulty swallowing,laryngeal spasm,Undirected,62382,,1
difficulty swallowing,myoclonus,Undirected,62383,,1
difficulty swallowing,erythematous rash,Undirected,62384,,1
difficulty swallowing,oral c,Undirected,62385,,1
difficulty swallowing,idiasis,Undirected,62386,,1
difficulty swallowing,pain in the ankle,Undirected,62387,,1
difficulty swallowing,esophageal reflux,Undirected,62388,,5
difficulty swallowing,esophageal lumen stenosis,Undirected,62389,,1
difficulty swallowing,fistula between the airway,Undirected,62390,,4
difficulty swallowing,nystagmus,Undirected,62391,,2
difficulty swallowing,epigastric fullness,Undirected,62392,,1
difficulty swallowing,reddish-purple tongue,Undirected,62393,,1
difficulty swallowing,diffuse hyperemia of the oral mucosa,Undirected,62394,,1
difficulty swallowing,oral pain,Undirected,62395,,3
difficulty swallowing,itching or pain,Undirected,62396,,1
difficulty swallowing,urethral burning sensation,Undirected,62397,,1
difficulty swallowing,limited head,Undirected,62398,,1
difficulty swallowing,neck movement,Undirected,62399,,2
difficulty swallowing,intervertebral disc herniation,Undirected,62400,,1
difficulty swallowing,intracranial hemorrhage,Undirected,62401,,1
difficulty swallowing,tracheal,Undirected,62402,,3
difficulty swallowing,stretching,Undirected,62403,,1
difficulty swallowing,facial asymmetry,Undirected,62404,,2
difficulty swallowing,gingival bleeding,Undirected,62405,,1
difficulty swallowing,sensation of obstruction,Undirected,62406,,1
difficulty swallowing,tumor compression,Undirected,62407,,1
difficulty swallowing,hearing impairment,Undirected,62408,,2
difficulty swallowing,generalized skeletal muscle spasm,Undirected,62409,,1
difficulty swallowing,thoracic,Undirected,62410,,1
difficulty swallowing,pain in the upper right abdomen,Undirected,62411,,1
difficulty swallowing,white patches,Undirected,62412,,1
difficulty swallowing,drooling,Undirected,62413,,4
difficulty swallowing,tough,Undirected,62414,,1
difficulty swallowing,miliaria-like rash,Undirected,62415,,1
difficulty swallowing,esophageal spasm,Undirected,62416,,8
difficulty swallowing,instability of the head,Undirected,62417,,1
difficulty swallowing,nasal discharge,Undirected,62418,,1
difficulty swallowing,falls,Undirected,62419,,2
difficulty swallowing,pharyngeal congestion,Undirected,62420,,1
difficulty swallowing,pharyngeal muscle disorders,Undirected,62421,,2
difficulty swallowing,swollen vulvar skin,Undirected,62422,,1
difficulty swallowing,sensation of vulvar prolapse,Undirected,62423,,1
difficulty swallowing,loss of sensation,Undirected,62424,,1
difficulty swallowing,the medial side of the lower leg,Undirected,62425,,1
difficulty swallowing,inability to start moving after st,Undirected,62426,,1
difficulty swallowing,internal bleeding,Undirected,62427,,1
difficulty swallowing,lumbar soreness,Undirected,62428,,1
difficulty swallowing,esophageal gap mass formation,Undirected,62429,,1
difficulty swallowing,sensation of pressure,Undirected,62430,,2
difficulty swallowing,distal numbness,Undirected,62431,,1
difficulty swallowing,pain or abnormal sensations in the limbs,Undirected,62432,,1
difficulty swallowing,proximal muscle,Undirected,62433,,1
difficulty swallowing,worsening during talking,Undirected,62434,,1
difficulty swallowing,improved when lying down,Undirected,62435,,1
difficulty swallowing,esophageal bleeding,Undirected,62436,,1
difficulty swallowing,sensation of a lump in the throat,Undirected,62437,,1
difficulty swallowing,soft texture,Undirected,62438,,1
difficulty swallowing,moves up,Undirected,62439,,1
difficulty swallowing,symptoms of esophageal reflux,Undirected,62440,,2
difficulty swallowing,fasciculations,Undirected,62441,,1
difficulty swallowing,foot drop,Undirected,62442,,1
difficulty swallowing,macrostomia,Undirected,62443,,1
difficulty swallowing,emotional instability,Undirected,62444,,2
difficulty swallowing,drug rash,Undirected,62445,,1
difficulty swallowing,full-thickness epidermal necrosis,Undirected,62446,,1
difficulty swallowing,excitability,Undirected,62447,,1
difficulty swallowing,loss of light reflex,Undirected,62448,,1
difficulty swallowing,gastrointestinal stricture,Undirected,62449,,2
difficulty swallowing,food regurgitation into the nasal cavity,Undirected,62450,,2
difficulty swallowing,ineffective cough,Undirected,62451,,1
difficulty swallowing,increased white blood cells,Undirected,62452,,1
difficulty swallowing,eye muscle paralysis,Undirected,62453,,1
difficulty swallowing,tracheoesophageal fistula,Undirected,62454,,1
difficulty swallowing,girdle muscle weakness,Undirected,62455,,1
difficulty swallowing,painful contraction of the calf muscles,Undirected,62456,,1
difficulty swallowing,prone to agitation,Undirected,62457,,1
difficulty swallowing,muscular atrophy of spinal origin,Undirected,62458,,1
difficulty swallowing,muscular weakness,Undirected,62459,,2
difficulty swallowing,poor sucking,Undirected,62460,,1
difficulty swallowing,pharyngeal pain,Undirected,62461,,1
difficulty swallowing,tooth mobility,Undirected,62462,,1
difficulty swallowing,stabbing pain in the anterior neck,Undirected,62463,,1
difficulty swallowing,pharyngeal area,Undirected,62464,,2
difficulty swallowing,especially when extending the tongue,Undirected,62465,,1
difficulty swallowing,painful swallowing,Undirected,62466,,2
difficulty swallowing,white colors,Undirected,62467,,1
difficulty swallowing,progressive neck mass,Undirected,62468,,1
difficulty swallowing,varying degrees of pain,Undirected,62469,,1
difficulty swallowing,soft palate,Undirected,62470,,1
difficulty swallowing,purplish red patches on the upper eyelids,Undirected,62471,,1
difficulty swallowing,gottron's signs of dermatomyositis,Undirected,62472,,1
difficulty swallowing,sensory dissociation,Undirected,62473,,1
difficulty swallowing,monocular blindness,Undirected,62474,,1
difficulty swallowing,facial numbness,Undirected,62475,,2
difficulty swallowing,ibular lymph nodes,Undirected,62476,,1
difficulty swallowing,slow progression,Undirected,62477,,1
difficulty swallowing,thyroid nodules,Undirected,62478,,2
difficulty swallowing,mixed acid-base imbalance,Undirected,62479,,1
difficulty swallowing,tarry stools,Undirected,62480,,1
difficulty swallowing,esophageal hemorrhage,Undirected,62481,,1
difficulty swallowing,thick neck,Undirected,62482,,1
difficulty swallowing,skin sclerosis,Undirected,62483,,1
difficulty swallowing,esophageal peristalsis deterioration,Undirected,62484,,1
difficulty swallowing,food reflux to the nasal cavity,Undirected,62485,,1
difficulty swallowing,significant blood pressure fluctuations,Undirected,62486,,1
difficulty swallowing,unclear articulation,Undirected,62487,,2
difficulty swallowing,vomiting blood foam,Undirected,62488,,1
difficulty swallowing,gastrointestinal diverticula,Undirected,62489,,1
difficulty swallowing,gastrointestinal irritation,Undirected,62490,,1
difficulty swallowing,pediatric peptic ulcer,Undirected,62491,,1
difficulty swallowing,tumor cell infiltration,Undirected,62492,,1
difficulty swallowing,throat discomfort,Undirected,62493,,2
difficulty swallowing,joint soreness,Undirected,62494,,1
difficulty swallowing,persistent cough,Undirected,62495,,1
difficulty swallowing,pyramidal tract damage,Undirected,62496,,1
difficulty swallowing,uremia,Undirected,62497,,1
difficulty swallowing,exaggerated jerky movements,Undirected,62498,,1
difficulty swallowing,urine turning black,Undirected,62499,,1
difficulty swallowing,trismus,Undirected,62500,,1
difficulty swallowing,painless firm nodules,Undirected,62501,,1
difficulty swallowing,thymus atrophy,Undirected,62502,,1
difficulty swallowing,generalized pain,Undirected,62503,,1
difficulty swallowing,swollen gl,Undirected,62504,,1
difficulty swallowing,subcutaneous ecchymosis,Undirected,62505,,1
difficulty swallowing,discomfort in the upper abdomen,Undirected,62506,,1
difficulty swallowing,round mass above the adam's apple,Undirected,62507,,1
difficulty swallowing,discomfort on swallowing,Undirected,62508,,1
difficulty swallowing,speech impairment,Undirected,62509,,2
difficulty swallowing,rapid respiration,Undirected,62510,,1
difficulty swallowing,superior orbital fissure syndrome,Undirected,62511,,1
difficulty swallowing,which is relatively hard,Undirected,62512,,1
difficulty swallowing,newborn stridor,Undirected,62513,,1
difficulty swallowing,unilateral facial enlargement,Undirected,62514,,1
difficulty swallowing,superficial burns,Undirected,62515,,1
difficulty swallowing,substernal pain,Undirected,62516,,1
difficulty swallowing,general muscle,Undirected,62517,,1
difficulty swallowing,narrow glottis,Undirected,62518,,1
difficulty swallowing,pain in the lower limbs after excessive drinking,Undirected,62519,,1
difficulty swallowing,wide nostrils,Undirected,62520,,1
difficulty swallowing,paroxysmal vertigo,Undirected,62521,,1
difficulty swallowing,linear fracture,Undirected,62522,,1
difficulty swallowing,greenstick fracture,Undirected,62523,,1
